WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
280.0,11.0,14.0,1.2,9.0,5.1,150.0,1008.0,6.9,7.0,-0.2,,,
280.0,12.0,15.0,,,,,1007.9,7.1,7.0,-0.9,,-0.7,
280.0,11.0,14.0,,,,,1008.0,7.0,7.0,-0.4,,,
280.0,12.0,15.0,1.4,8.0,4.9,153.0,1008.2,7.0,7.0,-0.4,,,
280.0,12.0,15.0,,,,,1008.4,6.9,7.0,-0.3,,,
280.0,13.0,17.0,,,,,1008.7,6.7,7.0,-0.5,,,
280.0,13.0,17.0,1.4,8.0,4.5,149.0,1008.8,6.4,7.0,-0.7,,,
280.0,12.0,14.0,,,,,1009.0,6.4,7.0,-0.6,,0.9,
280.0,10.0,13.0,,,,,1009.1,6.3,6.9,-0.2,,,
280.0,10.0,12.0,1.5,9.0,4.5,159.0,1009.3,6.2,6.9,-1.1,,,
280.0,11.0,13.0,,,,,1009.4,6.2,6.9,-1.0,,,
280.0,11.0,13.0,,,,,1009.6,6.2,6.9,-1.3,,,
280.0,11.0,15.0,1.4,9.0,4.6,156.0,1009.7,6.2,6.9,-1.4,,,
280.0,11.0,13.0,,,,,1009.9,6.2,6.9,-0.8,,2.1,
270.0,12.0,14.0,,,,,1010.0,6.1,6.9,-1.6,,,
270.0,13.0,17.0,1.3,8.0,4.4,142.0,1010.1,5.9,6.9,-1.5,,,
280.0,14.0,18.0,,,,,1010.3,5.7,6.9,-1.8,,,
280.0,14.0,17.0,,,,,1010.5,5.5,6.9,-1.6,,,
280.0,14.0,18.0,1.4,4.0,4.1,291.0,1010.8,5.5,6.9,-1.2,,,
290.0,15.0,18.0,,,,,1011.1,5.4,6.9,-1.2,,3.1,
290.0,14.0,18.0,,,,,1011.4,5.4,6.9,-1.6,,,
290.0,12.0,15.0,1.5,4.0,4.2,296.0,1011.4,5.0,6.9,-0.8,,,
290.0,14.0,18.0,,,,,1011.7,5.0,6.8,-1.8,,,
300.0,14.0,18.0,1.5,5.0,4.3,297.0,1011.9,5.0,6.8,-2.6,,,
280.0,14.0,18.0,,,,,1012.0,5.0,6.8,-2.4,,3.0,
280.0,14.0,18.0,1.4,,4.2,166.0,1012.0,4.9,6.8,-2.8,,,
280.0,14.0,17.0,1.4,8.0,4.2,166.0,1012.4,4.8,6.9,-3.4,,,
270.0,14.0,17.0,,,,,1012.6,4.6,6.9,-3.6,,,
280.0,15.0,19.0,,,,,1012.6,4.5,6.9,-3.3,,,
280.0,15.0,18.0,1.5,5.0,4.1,287.0,1012.9,4.3,6.9,-3.4,,,
280.0,15.0,18.0,,,,,1012.9,4.2,6.9,-3.8,,2.8,
270.0,14.0,19.0,,,,,1012.9,4.2,6.9,-3.5,,,
280.0,14.0,19.0,1.6,4.0,4.2,291.0,1013.2,4.1,6.9,-3.6,,,
280.0,15.0,18.0,,,,,1013.4,3.9,6.9,-3.6,,,
280.0,15.0,19.0,,,,,1013.2,3.7,6.9,-3.7,,,
270.0,15.0,19.0,1.5,5.0,4.3,294.0,1013.3,3.7,6.9,-3.1,,,
280.0,15.0,19.0,,,,,1013.5,3.5,6.9,-3.2,,2.8,
280.0,15.0,18.0,,,,,1013.7,3.4,6.9,-3.5,,,
270.0,15.0,18.0,1.6,5.0,4.3,290.0,1013.8,3.3,6.9,-3.7,,,
280.0,15.0,19.0,,,,,1013.9,3.3,6.9,-3.4,,,
280.0,15.0,18.0,,,,,1014.0,3.3,6.9,-3.2,,,
280.0,15.0,18.0,1.6,5.0,4.2,288.0,1014.4,3.2,6.9,-3.5,,,
280.0,14.0,17.0,,,,,1014.6,3.2,6.9,-3.6,,3.0,
270.0,14.0,16.0,,,,,1014.6,3.1,6.9,-3.9,,,
270.0,13.0,16.0,1.6,5.0,4.2,290.0,1014.8,3.0,6.9,-3.8,,,
280.0,14.0,17.0,,,,,1014.6,3.0,6.9,-3.4,,,
280.0,14.0,17.0,,,,,1014.7,2.9,6.9,-3.4,,,
280.0,14.0,17.0,1.4,5.0,4.2,288.0,1014.7,3.0,6.9,-3.1,,,
280.0,14.0,18.0,,,,,1014.8,3.0,6.9,-3.1,,2.4,
280.0,14.0,17.0,,,,,1014.9,3.0,6.9,-2.9,,,
290.0,15.0,19.0,1.4,5.0,4.1,294.0,1015.1,3.2,6.9,-2.8,,,
300.0,14.0,18.0,,,,,1015.3,3.1,6.9,-3.4,,,
300.0,13.0,18.0,,,,,1015.4,3.2,6.9,-3.0,,,
290.0,13.0,16.0,1.4,5.0,4.1,301.0,1015.7,3.1,6.9,-3.3,,,
300.0,13.0,16.0,,,,,1016.1,3.1,6.9,-3.5,,2.5,
300.0,15.0,18.0,,,,,1016.0,3.1,6.9,-3.9,,,
310.0,15.0,18.0,1.5,5.0,4.2,297.0,1016.0,3.0,6.9,-4.3,,,
310.0,15.0,19.0,,,,,1016.3,2.8,6.9,-4.6,,,
300.0,14.0,17.0,,,,,1016.7,2.9,6.9,-4.2,,,
300.0,15.0,19.0,1.5,5.0,4.3,301.0,1016.7,2.8,6.9,-4.3,,,
300.0,15.0,20.0,,,,,1017.1,2.6,6.9,-4.4,,2.3,
300.0,14.0,17.0,,,,,1017.1,2.6,6.9,-4.2,,,
300.0,14.0,17.0,1.6,5.0,4.2,303.0,1017.2,2.5,6.9,-4.4,,,
300.0,13.0,16.0,,,,,1017.8,2.3,6.9,-4.7,,,
300.0,13.0,17.0,,,,,1017.8,2.3,6.9,-4.5,,,
310.0,13.0,17.0,1.5,5.0,4.2,291.0,1017.9,2.1,6.9,-4.8,,,
300.0,13.0,15.0,,,,,1018.1,2.2,6.9,-4.5,,3.2,
300.0,12.0,16.0,1.4,,4.1,306.0,1018.2,2.1,6.9,-4.8,,,
300.0,12.0,14.0,1.4,5.0,4.1,306.0,1018.3,2.1,6.9,-4.4,,,
300.0,12.0,16.0,,,,,1018.4,2.1,6.9,-4.6,,,
300.0,13.0,17.0,,,,,1018.3,2.2,6.9,-4.4,,,
300.0,13.0,18.0,1.5,5.0,4.2,308.0,1018.7,2.1,6.9,-4.6,,,
300.0,13.0,16.0,,,,,1018.6,2.2,6.9,-4.5,,2.6,
300.0,12.0,16.0,,,,,1018.5,2.1,6.9,-4.7,,,
300.0,14.0,17.0,1.4,5.0,4.1,302.0,1018.5,2.1,6.9,-5.0,,,
300.0,14.0,17.0,,,,,1018.6,2.2,6.9,-4.7,,,
300.0,14.0,18.0,1.4,,3.9,298.0,1018.5,2.2,6.9,-4.6,,,
300.0,14.0,17.0,1.4,5.0,3.9,298.0,1019.0,2.2,6.9,-4.6,,,
290.0,13.0,18.0,,,,,1019.1,2.2,6.9,-4.6,,2.1,
300.0,13.0,17.0,,,,,1019.4,2.1,6.9,-5.0,,,
290.0,13.0,16.0,1.4,5.0,4.0,299.0,1019.6,2.1,6.9,-5.2,,,
290.0,12.0,14.0,,,,,1019.9,2.0,6.9,-4.8,,,
290.0,13.0,16.0,,,,,1020.2,2.0,6.9,-4.9,,,
290.0,13.0,18.0,1.3,5.0,4.0,299.0,1020.0,2.0,6.9,-4.8,,,
290.0,13.0,17.0,,,,,1020.0,1.9,6.9,-4.7,,2.0,
300.0,13.0,16.0,,,,,1020.4,1.9,6.9,-5.1,,,
290.0,13.0,16.0,1.3,5.0,4.0,304.0,1020.5,1.9,6.8,-5.1,,,
300.0,13.0,16.0,,,,,1020.6,1.9,6.8,-4.9,,,
300.0,13.0,16.0,,,,,1020.8,1.9,6.8,-5.0,,,
300.0,12.0,16.0,1.1,5.0,3.7,301.0,1021.0,1.9,6.8,-4.9,,,
300.0,12.0,15.0,,,,,1021.2,1.7,6.8,-5.3,,2.6,
300.0,13.0,15.0,,,,,1020.9,1.7,6.8,-5.3,,,
300.0,14.0,19.0,1.2,4.0,3.8,302.0,1020.7,1.7,6.8,-5.2,,,
300.0,14.0,18.0,,,,,1021.1,1.8,6.8,-4.8,,,
300.0,13.0,16.0,,,,,1021.0,1.7,6.8,-5.1,,,
290.0,12.0,15.0,1.3,4.0,3.8,302.0,1021.5,1.7,6.7,-4.9,,,
290.0,12.0,15.0,,,,,1021.9,1.8,6.7,-4.8,,2.9,
290.0,12.0,15.0,,,,,1022.2,1.7,6.7,-5.0,,,
280.0,12.0,15.0,1.1,4.0,3.6,303.0,1022.2,1.6,6.7,-4.8,,,
280.0,12.0,15.0,,,,,1022.5,1.6,6.7,-4.8,,,
270.0,11.0,14.0,,,,,1022.9,1.6,6.6,-4.8,,,
270.0,10.0,13.0,1.0,4.0,3.6,306.0,1023.3,1.5,6.6,-4.9,,,
270.0,11.0,13.0,,,,,1023.6,1.5,6.6,-5.0,,3.3,
270.0,11.0,13.0,0.9,,3.5,311.0,1023.3,1.4,6.5,-4.8,,,
280.0,11.0,13.0,0.9,4.0,3.5,311.0,1023.0,1.4,6.5,-4.4,,,
280.0,12.0,15.0,,,,,1023.1,1.3,6.5,-4.5,,,
280.0,12.0,15.0,,,,,1023.3,1.3,6.5,-4.4,,,
280.0,12.0,15.0,1.1,4.0,3.6,306.0,1023.3,1.3,6.5,-4.4,,,
280.0,12.0,14.0,,,,,1023.4,1.4,6.5,-4.2,,1.8,
280.0,11.0,14.0,,,,,1023.3,1.4,6.5,-4.3,,,
280.0,11.0,13.0,1.0,4.0,3.5,290.0,1023.4,1.5,6.5,-4.3,,,
280.0,11.0,13.0,,,,,1023.5,1.4,6.5,-4.4,,,
270.0,11.0,13.0,,,,,1023.6,1.3,6.5,-4.6,,,
270.0,10.0,12.0,1.0,4.0,3.5,291.0,1023.7,1.3,6.5,-4.6,,,
270.0,10.0,12.0,,,,,1023.9,1.3,6.5,-4.4,,1.6,
270.0,10.0,13.0,,,,,1023.9,1.3,6.5,-4.5,,,
270.0,10.0,12.0,1.0,4.0,3.5,277.0,1023.8,1.4,6.5,-4.6,,,
270.0,10.0,11.0,,,,,1023.8,1.4,6.5,-4.8,,,
260.0,9.0,11.0,,,,,1023.7,1.6,6.6,-4.8,,,
260.0,9.0,11.0,0.9,4.0,3.4,280.0,1023.7,1.7,6.6,-4.7,,,
250.0,9.0,11.0,,,,,1023.5,1.8,6.6,-4.8,,0.0,
250.0,9.0,11.0,,,,,1023.3,1.9,6.6,-4.7,,,
250.0,9.0,11.0,0.8,4.0,3.4,267.0,1023.1,1.9,6.6,-4.9,,,
260.0,9.0,11.0,,,,,1023.0,2.0,6.6,-5.0,,,
260.0,8.0,10.0,,,,,1022.8,2.1,6.6,-5.1,,,
250.0,8.0,10.0,0.8,3.0,3.3,276.0,1022.7,2.2,6.6,-5.1,,,
250.0,9.0,11.0,,,,,1022.4,2.4,6.6,-4.9,,-0.7,
250.0,8.0,10.0,,,,,1022.3,2.6,6.6,-4.9,,,
250.0,8.0,10.0,0.8,3.0,3.3,273.0,1022.1,2.8,6.6,-5.0,,,
250.0,8.0,10.0,,,,,1021.9,2.9,6.6,-5.0,,,
260.0,8.0,10.0,,,,,1021.7,3.1,6.6,-4.8,,,
250.0,7.0,9.0,0.7,3.0,3.3,281.0,1021.6,3.2,6.6,-4.6,,,
250.0,7.0,9.0,,,,,1021.4,3.3,6.6,-4.5,,-2.2,
250.0,7.0,9.0,,,,,1021.1,3.3,6.6,-4.9,,,
240.0,8.0,10.0,0.8,3.0,3.4,245.0,1021.1,3.4,6.6,-4.5,,,
240.0,8.0,10.0,,,,,1020.8,3.5,6.6,-4.6,,,
240.0,8.0,10.0,,,,,1020.8,3.7,6.6,-4.5,,,
240.0,8.0,10.0,0.8,3.0,3.4,236.0,1020.8,3.9,6.6,-4.3,,,
240.0,8.0,10.0,,,,,1020.9,4.1,6.6,-4.1,,-2.6,
230.0,8.0,10.0,,,,,1021.0,4.1,6.5,-3.9,,,
240.0,8.0,9.0,0.7,4.0,3.4,225.0,1020.9,4.2,6.5,-4.3,,,
250.0,8.0,9.0,,,,,1020.9,4.3,6.5,-4.3,,,
250.0,7.0,9.0,,,,,1020.9,4.4,6.5,-4.2,,,
230.0,8.0,9.0,0.7,3.0,3.4,238.0,1020.7,4.6,6.5,-3.4,,,
240.0,8.0,10.0,,,,,1020.7,4.8,6.5,-3.8,,-1.9,
240.0,8.0,9.0,,,,,1020.7,4.9,6.5,-3.6,,,
250.0,8.0,9.0,0.7,3.0,3.3,238.0,1020.6,4.9,6.5,-4.0,,,
240.0,8.0,9.0,,,,,1020.4,5.0,6.5,-3.8,,,
240.0,9.0,11.0,,,,,1020.4,5.1,6.5,-3.2,,,
240.0,9.0,10.0,0.8,3.0,3.3,220.0,1020.3,5.1,6.5,-3.9,,,
250.0,9.0,11.0,,,,,1020.4,5.1,6.5,-3.2,,-1.1,
250.0,9.0,11.0,,,,,1020.5,5.1,6.5,-3.6,,,
250.0,8.0,9.0,0.8,4.0,3.4,198.0,1020.5,5.1,6.4,-3.5,,,
250.0,9.0,10.0,,,,,1020.5,5.1,6.4,-3.4,,,
240.0,9.0,10.0,0.8,,3.4,209.0,1020.5,5.1,6.4,-2.9,,,
240.0,8.0,10.0,0.8,4.0,3.4,209.0,1020.5,5.0,6.4,-3.1,,,
240.0,8.0,10.0,,,,,1020.6,5.0,6.4,-3.1,,-0.3,
240.0,9.0,10.0,,,,,1020.5,5.0,6.4,-3.0,,,
240.0,9.0,10.0,0.8,4.0,3.3,209.0,1020.5,5.1,6.4,-2.8,,,
230.0,8.0,10.0,,,,,1020.5,5.1,6.4,-2.8,,,
240.0,8.0,10.0,,,,,1020.7,5.1,6.4,-2.8,,,
230.0,8.0,10.0,0.8,3.0,3.3,240.0,1020.6,5.1,6.4,-2.6,,,
240.0,8.0,10.0,,,,,1020.8,5.1,6.3,-2.6,,-0.0,
240.0,8.0,9.0,,,,,1020.8,5.0,6.3,-2.7,,,
240.0,9.0,10.0,0.7,4.0,3.3,220.0,1020.7,5.0,6.3,-2.8,,,
240.0,8.0,10.0,,,,,1020.8,5.0,6.3,-2.5,,,
240.0,8.0,10.0,0.7,4.0,3.3,198.0,1020.8,4.9,6.3,-2.5,,,
240.0,8.0,9.0,,,,,1020.9,4.8,6.3,-2.5,,0.4,
240.0,8.0,9.0,,,,,1020.9,4.9,6.3,-2.2,,,
240.0,8.0,10.0,0.7,4.0,3.3,202.0,1021.0,5.0,6.3,-2.4,,,
230.0,8.0,10.0,,,,,1021.1,5.0,6.3,-2.1,,,
230.0,8.0,10.0,,,,,1021.1,4.9,6.3,-2.0,,,
240.0,8.0,10.0,0.7,4.0,3.2,200.0,1021.0,4.8,6.2,-2.1,,,
240.0,9.0,10.0,,,,,1021.0,4.8,6.2,-2.2,,0.4,
240.0,8.0,10.0,,,,,1020.9,4.7,6.2,-1.9,,,
240.0,8.0,9.0,0.6,4.0,3.2,200.0,1020.9,4.7,6.2,-2.0,,,
250.0,8.0,10.0,,,,,1020.9,4.7,6.2,-2.2,,,
250.0,8.0,9.0,,,,,1020.9,4.6,6.2,-2.2,,,
250.0,7.0,9.0,0.7,4.0,3.4,204.0,1021.0,4.6,6.2,-2.1,,,
240.0,8.0,9.0,,,,,1021.1,4.5,6.2,-1.8,,0.3,
250.0,8.0,9.0,,,,,1021.2,4.3,6.2,-2.2,,,
250.0,7.0,9.0,0.7,4.0,3.4,195.0,1021.2,4.4,,-1.7,,,
250.0,7.0,8.0,,,,,1021.1,4.4,6.2,-1.9,,,
250.0,8.0,9.0,,,,,1020.9,4.3,6.2,-2.1,,,
240.0,8.0,10.0,0.7,4.0,3.4,198.0,1020.9,4.2,6.2,-2.3,,,
240.0,8.0,10.0,,,,,1020.9,4.3,6.2,-2.1,,0.3,
240.0,8.0,9.0,,,,,1021.0,4.3,6.2,-2.0,,,
230.0,8.0,9.0,0.7,3.0,3.4,202.0,1021.0,4.3,6.2,-1.8,,,
230.0,8.0,9.0,,,,,1020.8,4.2,6.2,-2.1,,,
240.0,8.0,9.0,,,,,1021.0,4.4,6.2,-1.8,,,
240.0,9.0,10.0,0.7,4.0,3.4,189.0,1020.9,4.5,6.2,-1.7,,,
240.0,9.0,11.0,,,,,1020.9,4.5,6.2,-1.5,,0.0,
240.0,9.0,11.0,,,,,1020.9,4.5,6.2,-1.8,,,
240.0,10.0,11.0,0.7,4.0,3.3,189.0,1020.8,4.4,6.2,-2.1,,,
240.0,9.0,11.0,,,,,1020.9,4.3,6.1,-1.8,,,
240.0,9.0,11.0,,,,,1020.8,4.2,6.1,-1.8,,,
250.0,9.0,11.0,0.8,4.0,3.5,195.0,1020.6,4.0,6.2,-1.9,,,
250.0,9.0,10.0,,,,,1020.6,4.0,6.2,-1.6,,-0.5,
250.0,8.0,10.0,,,,,1020.4,3.9,6.2,-1.4,,,
250.0,8.0,10.0,0.8,5.0,3.5,189.0,1020.4,3.7,6.2,-1.7,,,
250.0,8.0,10.0,,,,,1020.6,3.6,6.2,-1.6,,,
250.0,8.0,10.0,,,,,1020.6,3.5,6.2,-1.9,,,
250.0,9.0,10.0,0.8,5.0,3.5,194.0,1020.6,3.3,6.1,-2.1,,,
250.0,8.0,10.0,,,,,1020.6,3.3,6.1,-2.2,,-0.4,
250.0,8.0,9.0,,,,,1020.4,3.3,6.2,-2.3,,,
250.0,8.0,9.0,0.8,5.0,3.5,196.0,1020.3,3.3,6.1,-2.2,,,
250.0,7.0,8.0,,,,,1020.3,3.2,6.2,-2.2,,,
250.0,7.0,8.0,,,,,1020.0,3.3,6.1,-1.9,,,
250.0,7.0,8.0,0.8,5.0,3.5,190.0,1019.9,3.3,6.1,-2.0,,,
250.0,7.0,8.0,,,,,1019.9,3.3,6.1,-2.2,,-0.9,
250.0,7.0,8.0,,,,,1020.0,3.2,6.1,-2.1,,,
250.0,7.0,8.0,0.8,4.0,3.6,195.0,1020.1,3.4,6.1,-2.2,,,
250.0,7.0,9.0,,,,,1020.1,3.3,6.1,-2.3,,,
240.0,8.0,9.0,,,,,1020.1,3.4,6.1,-2.3,,,
250.0,8.0,9.0,0.8,5.0,3.7,185.0,1020.0,3.4,6.1,-2.4,,,
250.0,8.0,10.0,,,,,1020.0,3.3,6.1,-2.5,,-0.6,
260.0,8.0,10.0,,,,,1019.8,3.5,6.1,-2.6,,,
260.0,8.0,10.0,0.8,5.0,3.5,189.0,1019.5,3.6,6.1,-2.7,,,
270.0,7.0,9.0,,,,,1019.5,3.6,6.0,-2.0,,,
280.0,9.0,10.0,,,,,1019.3,3.9,6.0,-2.2,,,
280.0,9.0,11.0,0.7,5.0,3.4,193.0,1019.2,4.0,6.1,-2.3,,,
290.0,9.0,12.0,,,,,1019.2,4.2,6.0,-2.5,,-1.3,
280.0,9.0,11.0,0.7,,3.4,191.0,1019.3,4.3,6.0,-2.1,,,
280.0,9.0,11.0,0.7,4.0,3.4,191.0,1019.5,4.4,5.9,-2.6,,,
260.0,9.0,11.0,,,,,1019.7,4.1,5.9,-2.2,,,
260.0,9.0,10.0,,,,,1019.7,4.0,5.9,-2.7,,,
260.0,8.0,10.0,0.8,3.0,3.3,261.0,1019.8,3.9,5.9,-2.4,,,
260.0,8.0,9.0,,,,,1019.8,3.8,5.9,-2.7,,-0.3,
260.0,7.0,9.0,,,,,1019.8,4.0,5.9,-2.5,,,
270.0,7.0,9.0,0.7,3.0,3.3,272.0,1019.9,4.0,5.9,-2.8,,,
270.0,7.0,8.0,,,,,1020.0,4.1,5.9,-3.0,,,
260.0,7.0,8.0,,,,,1020.0,4.1,5.8,-2.7,,,
250.0,7.0,8.0,0.8,3.0,3.4,279.0,1020.0,3.9,5.8,-2.7,,,
250.0,7.0,8.0,,,,,1020.0,3.8,5.8,-2.6,,-0.0,
260.0,6.0,8.0,,,,,1020.0,3.9,5.8,-2.8,,,
250.0,6.0,7.0,0.8,3.0,3.6,267.0,1020.1,3.9,5.7,-2.4,,,
250.0,6.0,7.0,,,,,1020.1,3.7,5.7,-2.5,,,
250.0,7.0,8.0,,,,,1020.1,3.7,5.7,-2.7,,,
250.0,7.0,8.0,0.8,5.0,3.7,183.0,1020.1,3.5,5.6,-2.9,,,
260.0,7.0,8.0,,,,,1020.2,3.4,5.6,-3.1,,0.8,
250.0,6.0,7.0,,,,,1020.2,3.3,5.6,-2.8,,,
260.0,6.0,7.0,0.8,6.0,3.7,183.0,1020.2,3.4,5.6,-3.1,,,
250.0,6.0,7.0,,,,,1020.1,3.3,5.6,-2.8,,,
250.0,6.0,7.0,,,,,1020.0,3.4,5.5,-2.7,,,
250.0,6.0,7.0,0.7,5.0,3.8,179.0,1020.1,3.4,5.5,-2.8,,,
260.0,6.0,7.0,,,,,1019.9,3.3,5.5,-3.2,,0.0,
260.0,6.0,7.0,,,,,1019.9,3.4,5.5,-2.7,,,
260.0,6.0,7.0,0.7,6.0,3.7,175.0,1019.9,3.4,5.5,-2.9,,,
260.0,6.0,7.0,,,,,1019.9,3.3,5.5,-3.3,,,
260.0,5.0,6.0,,,,,1020.0,3.2,5.5,-3.3,,,
260.0,5.0,6.0,0.7,6.0,3.7,181.0,1020.1,3.2,5.5,-3.0,,,
260.0,5.0,6.0,,,,,1020.0,3.2,5.5,-3.4,,0.0,
260.0,5.0,6.0,,,,,1020.0,3.3,5.5,-3.0,,,
260.0,5.0,6.0,0.7,6.0,4.0,179.0,1020.0,3.4,5.6,-2.6,,,
250.0,5.0,6.0,,,,,1020.0,3.4,5.6,-2.7,,,
250.0,6.0,7.0,,,,,1019.9,3.4,5.6,-2.7,,,
240.0,6.0,7.0,0.7,6.0,4.1,177.0,1019.9,3.4,5.6,-2.4,,,
240.0,6.0,7.0,,,,,1020.0,3.3,5.6,-2.4,,-0.0,
250.0,6.0,7.0,,,,,1019.9,3.4,5.6,-2.6,,,
250.0,5.0,7.0,0.7,6.0,4.1,189.0,1019.7,3.7,5.6,-2.5,,,
260.0,5.0,6.0,,,,,1019.7,3.8,5.6,-2.5,,,
260.0,5.0,5.0,,,,,1019.5,4.0,5.6,-2.6,,,
260.0,5.0,5.0,0.6,6.0,4.0,190.0,1019.1,4.0,5.6,-2.8,,,
260.0,4.0,5.0,,,,,1019.0,4.1,5.7,-2.7,,-0.9,
250.0,5.0,5.0,0.6,,3.9,181.0,1018.9,4.3,5.7,-2.2,,,
240.0,5.0,5.0,0.6,6.0,3.9,181.0,1018.6,4.4,5.8,-2.4,,,
240.0,5.0,6.0,,,,,1018.4,4.6,5.7,-2.4,,,
230.0,4.0,4.0,,,,,1018.1,4.6,5.8,-2.0,,,
220.0,3.0,4.0,0.6,6.0,4.2,187.0,1017.9,4.7,5.8,-2.3,,,
220.0,3.0,4.0,,,,,1017.7,4.9,5.8,-1.6,,-2.4,
220.0,3.0,4.0,,,,,1017.3,5.0,5.8,-1.7,,,
210.0,4.0,4.0,0.6,6.0,4.1,190.0,1017.1,5.2,5.8,-1.5,,,
200.0,4.0,5.0,,,,,1016.9,5.3,5.8,-0.9,,,
200.0,4.0,5.0,,,,,1016.7,5.5,5.8,-0.9,,,
200.0,5.0,6.0,0.6,6.0,4.2,182.0,1016.6,5.7,5.8,-1.2,,,
190.0,5.0,6.0,,,,,1016.3,5.8,5.9,-0.8,,-3.6,
190.0,6.0,7.0,,,,,1016.0,5.9,5.9,-0.6,,,
190.0,6.0,8.0,0.6,6.0,3.9,190.0,1016.0,6.0,5.9,-0.5,,,
180.0,7.0,8.0,,,,,1015.7,6.0,5.9,-0.3,,,
180.0,7.0,9.0,,,,,1015.4,5.7,5.9,0.8,,,
180.0,7.0,9.0,0.6,5.0,3.6,192.0,1015.3,5.7,5.9,0.4,,,
190.0,8.0,9.0,,,,,1015.2,5.8,5.9,0.7,,-3.7,
190.0,8.0,11.0,,,,,1014.9,5.8,5.9,1.1,,,
190.0,9.0,11.0,0.7,6.0,3.5,186.0,1014.7,5.7,5.9,1.1,,,
190.0,9.0,11.0,,,,,1014.6,5.7,5.9,0.6,,,
190.0,9.0,11.0,0.8,,3.4,193.0,1014.3,5.8,5.9,0.8,,,
190.0,10.0,11.0,0.8,3.0,3.4,193.0,1014.3,5.9,5.9,0.6,,,
190.0,10.0,12.0,,,,,1014.0,5.9,6.0,0.5,,-3.6,
190.0,10.0,12.0,,,,,1014.1,5.9,6.0,0.6,,,
190.0,10.0,13.0,0.9,4.0,3.5,189.0,1013.9,5.9,6.2,0.7,,,
190.0,11.0,13.0,,,,,1013.5,6.0,6.3,-0.1,,,
190.0,11.0,13.0,1.0,,3.7,193.0,1013.4,6.1,6.5,0.1,,,
190.0,11.0,13.0,1.0,4.0,3.7,193.0,1013.5,6.2,6.6,0.3,,,
190.0,11.0,13.0,,,,,1013.2,6.3,6.6,0.2,,-3.3,
190.0,10.0,12.0,,,,,1013.5,6.3,6.7,0.6,,,
190.0,11.0,13.0,1.1,5.0,3.9,187.0,1012.9,6.3,6.8,0.5,,,
190.0,11.0,14.0,,,,,1012.7,6.3,6.8,0.3,,,
190.0,11.0,13.0,,,,,1012.5,6.4,6.9,0.6,,,
190.0,11.0,13.0,1.3,5.0,4.0,199.0,1012.4,6.5,6.9,0.6,,,
190.0,11.0,13.0,,,,,1012.5,6.6,6.9,0.7,,-3.0,
190.0,10.0,12.0,,,,,1012.1,6.6,7.0,1.5,,,
190.0,11.0,14.0,1.2,5.0,3.9,197.0,1011.7,6.6,7.0,1.7,,,
190.0,11.0,14.0,,,,,1011.8,6.6,7.1,2.0,,,
190.0,11.0,13.0,,,,,1012.2,6.8,7.2,2.5,,,
200.0,11.0,13.0,1.3,5.0,4.0,193.0,1012.1,6.8,7.2,2.6,,,
190.0,11.0,13.0,,,,,1012.1,6.7,7.3,2.6,,-2.1,
190.0,10.0,13.0,,,,,1012.0,6.7,7.4,2.9,,,
190.0,10.0,12.0,1.3,5.0,4.1,194.0,1011.9,6.8,7.4,3.2,,,
200.0,9.0,11.0,,,,,1011.7,6.7,7.6,3.3,,,
190.0,9.0,12.0,1.2,5.0,4.1,198.0,1011.5,6.8,7.6,3.4,,,
190.0,8.0,10.0,,,,,1011.2,6.9,7.6,3.5,,-2.0,
190.0,9.0,11.0,,,,,1011.1,7.1,7.7,3.4,,,
190.0,9.0,11.0,1.2,5.0,4.1,194.0,1011.0,7.4,7.7,3.5,,,
190.0,10.0,12.0,,,,,1010.8,7.4,7.7,3.5,,,
190.0,10.0,12.0,,,,,1010.6,7.4,7.7,3.8,,,
190.0,10.0,13.0,1.2,5.0,4.0,188.0,1010.6,7.3,7.7,3.8,,,
190.0,11.0,13.0,,,,,1010.4,7.2,7.7,3.6,,-2.1,
200.0,11.0,13.0,,,,,1010.3,7.1,7.8,3.7,,,
200.0,11.0,13.0,1.1,5.0,3.9,190.0,1009.9,7.0,7.8,3.9,,,
200.0,11.0,14.0,,,,,1009.7,6.8,7.8,3.8,,,
200.0,12.0,15.0,,,,,1009.7,6.9,7.8,4.0,,,
200.0,13.0,15.0,1.2,5.0,3.9,193.0,1009.6,6.8,7.8,3.9,,,
200.0,12.0,14.0,,,,,1009.6,6.8,7.8,3.9,,-2.5,
200.0,12.0,14.0,,,,,1009.5,6.8,7.8,3.7,,,
200.0,11.0,13.0,1.3,5.0,4.1,194.0,1009.6,6.8,7.8,3.7,,,
200.0,11.0,13.0,,,,,1009.5,6.8,7.8,3.6,,,
200.0,11.0,12.0,,,,,1009.3,6.8,7.8,3.7,,,
200.0,11.0,13.0,1.3,5.0,4.1,187.0,1008.9,6.8,7.8,3.7,,,
200.0,11.0,13.0,,,,,1008.9,6.9,7.8,4.0,,-2.4,
200.0,10.0,13.0,,,,,1008.9,6.9,7.8,4.2,,,
200.0,11.0,13.0,1.2,5.0,4.0,181.0,1008.7,6.9,7.8,4.5,,,
200.0,11.0,13.0,,,,,1008.4,6.9,7.8,4.6,,,
200.0,11.0,13.0,,,,,1008.4,7.0,7.9,4.7,,,
200.0,11.0,13.0,1.3,5.0,4.0,194.0,1008.2,7.1,7.9,4.7,,,
